s_id,Startup_Name,Location,Industry
64f2f781e4b0c7662b3a5d37,Saudapro Trades Pvt Ltd,"Raipur,Chhattisgarh",Professional & Commercial Services
64f570d3e4b0c7662b3b06db,DANG EXPRESS SOLUTION PRIVATE LIMITED,"Dang,Gujarat",Human Resources
64f57082e4b0c7662b3b06b7,Asthra Technologies,"Hyderabad,Telangana",Technology Hardware
64f56e62e4b0c7662b3b05d4,TECH MASTER FUN,"Bengaluru Urban,Karnataka",IT Services
64f56dede4b0c7662b3b059f,Edubrate,"Mumbai,Maharashtra",Education
64f56d45e4b0c7662b3b0558,KRVA GLOBAL CONSULTANTS PRIVATE LIMITED,",Uttar Pradesh",
64f56cefe4b0c7662b3b053f,GREEN RAIN ECOMMERCE PRIVATE LIMITED,"Gurugram,Haryana",Marketing
64f56c97e4b0c7662b3b04ff,OLIVE TRADERS,"South Andaman,Andaman and Nicobar Islands",Telecommunication & Networking
64f569b8e4b0c7662b3b0442,CREDENCE STARTUP ASSISTANCE LLP,"Taliparamba,Kerala",Professional & Commercial Services
64f56872e4b0c7662b3b03ed,METASPOT PRIVATE LIMITED,"Mangaluru,Karnataka",Robotics
64f3ff4ae4b0c7662b3a7cf5,Prashant Traders,"Ajmer,Rajasthan",Retail
64f3eecbe4b0c7662b3a7c38,PYRE Pvt. Ltd.,"Gurugram,Haryana",Social Impact
5cda5089e4b0c0b55495c000,aditya shivhare,"Nowgong,Madhya Pradesh",
64f3d4c4e4b0c7662b3a7b2e,AceOfClub Airbar Lounge,"Bhopal,Madhya Pradesh",Food & Beverages
64f3b9ace4b0c7662b3a7a68,BIOTALENT SEARCH PRIVATE LIMITED,",Maharashtra",
64f3ab5de4b0c7662b3a79da,Mahesh yadav,"Sant Kabir Nagar,Uttar Pradesh",Advertising
64f39d9de4b0c7662b3a7922,Rebable Consultancy Private Limited,"Ludhiana,Punjab",IT Services
64f3934be4b0c7662b3a78bf,SHARK SECURITY &amp; ALLIED SERVICES PRIVATELIMITED,",Uttar Pradesh",
64f39286e4b0c7662b3a78ab,ManimationXmerch,"Datia,Madhya Pradesh",Architecture Interior Design
64f225d5e4b0c7662b3a418c,RADISSON CAPITAL ADVISORS,"Mumbai Suburban,Maharashtra",Professional & Commercial Services
64f22290e4b0c7662b3a4108,Grafix.Ui,"Chennai,Tamil Nadu",IT Services
64f21f40e4b0c7662b3a4092,MINDCRAFT PRODUCTIONZ LLP,"Thiruvananthapuram,Kerala",Media & Entertainment
64f21eb7e4b0c7662b3a4077,EazyGain,"Cuddalore,Tamil Nadu",Food & Beverages
64f21db0e4b0c7662b3a404f,D M Solution,"South West Delhi,Delhi",Professional & Commercial Services
64f21ba9e4b0c7662b3a4031,DELLAMORE DESIGNS LLP,"Indore,Madhya Pradesh",Other Specialty Retailers
64f21ae0e4b0c7662b3a4026,SHREE YAMAN CONSULTANTS AND ENGINEERS PRIVATE LIMITED,"Rajkot,Gujarat",Professional & Commercial Services
64f21850e4b0c7662b3a3fa3,VIDARBHA KISAN UTPADAN PRODUCER COMPANY LIMITED,"Buldhana,Maharashtra",Agriculture
64f2176be4b0c7662b3a3f75,TANISHQA CHEMIEPHARMA (OPC) PRIVATE LIMITED,",Maharashtra",
64f06936e4b0c7662b39dc6b,ELPR,"Kolkata,West Bengal",Finance Technology
64f0669ee4b0c7662b39db23,Raghkala Private Limited,"South West Delhi,Delhi",Indic Language Startups
64f06604e4b0c7662b39dafc,Kisaan Sector,"Bengaluru,Karnataka",Agriculture
64cf8813e4b0c4486e8ad5a0,SHEKHAWATI INTERNATIONAL INDIA PRIVATE LIMITED,"Jhunjhunu,Rajasthan",Construction
64f06521e4b0c7662b39dac0,ZAPPVERSE TECHNOLOGIES PRIVATE LIMITED,"Jamshedpur,Jharkhand",AI
64f059b0e4b0c7662b39d571,REDDI VINAY KUMAR,"Vizianagaram,Andhra Pradesh",
64f06478e4b0c7662b39da7e,URRBANMODDA COTTS COMFORT LLP,"Ahmedabad,Gujarat",Textiles & Apparel
64f0635be4b0c7662b39d9bd,APARAM AGROSMARTKNOWLEDGE AND EDUCATION PRIVATE LIMITED,"Gautam Buddha Nagar,Uttar Pradesh",Education
64f06318e4b0c7662b39d9a0,CLARIUS BIOLOGICALS PRIVATE LIMITED,"Chennai,Tamil Nadu",Healthcare & Lifesciences
64f1d1b3e4b0c7662b3a3123,WISE OPERATIONS PRIVATE LIMITED,",Rajasthan",
64f1d14be4b0c7662b3a3109,RK ASSOCIATES,"Port Blair,Andaman and Nicobar Islands",Human Resources
64f1d0a2e4b0c7662b3a30d4,Shankara Engineers,"Kolhapur,Maharashtra",Design
64f1cf8ae4b0c7662b3a3096,BLOCKCEPT TECHNOLOGY PRIVATE LIMITED,"Bhopal,Madhya Pradesh",Education
5f839286e4b0cbc0da8154df,GLOBALACEMARKETING PRIVATE LIMITED,"New Delhi,Delhi",IT Services
64f1cd7de4b0c7662b3a2ff8,Glatt Pharmaceuticals Pvt. Ltd,"Lucknow,Uttar Pradesh",Healthcare & Lifesciences
64f1cd7ae4b0c7662b3a2ff3,Aqua Glide,"Central Delhi,Delhi",Chemicals
64f1cc9ae4b0c7662b3a2f9c,sumathi construction and design,"Vaniyambadi,Tamil Nadu",Construction
64f1cc7be4b0c7662b3a2f91,JAIPURIA BROTHERS ELECTRICALS PRIVATE LIMITED,"Central Delhi,Delhi",Renewable Energy
64f1b8efe4b0c7662b3a296d,7cypher,"East Delhi,Delhi",IT Services
64f1b7c1e4b0c7662b3a291a,FSONS FROZEN FOOD PRIVATE LIMITED,"Mehsana,Gujarat",Food & Beverages
64f1b623e4b0c7662b3a28a7,ORSCOPE TECHNOLOGIES,"Rajkot,Gujarat",Healthcare & Lifesciences
64f1b52ee4b0c7662b3a284b,VITRAK EXTENDREACH PRIVATE LIMITED,"Nashik,Maharashtra",Marketing
64f1b401e4b0c7662b3a27df,MARTY INDIA EQUIPMENTS PRIVATE LIMITED,"Nagpur,Maharashtra",Technology Hardware
64f1b35ce4b0c7662b3a27bd,AMBOODHI FARMS PRIVATE LIMITED,"Raigad,Maharashtra",Agriculture
5efd8746e4b022bc24f93f73,AdvantEdge Advisory,"Mumbai,Maharashtra",Professional & Commercial Services
64f1b0e6e4b0c7662b3a265d,ARYAWARTA MANPOWER CONSULTANCY (OPC) PRIVATE LIMITED,"Nagpur,Maharashtra",Human Resources
64f1b057e4b0c7662b3a25fe,AKN AGRO BIOTECH INDIA PRIVATE LIMITED,"Ranebennur,Karnataka",Marketing
64f1e0bce4b0c7662b3a3535,STARKS LEAD PRIVATE LIMITED,"Kanpur,Uttar Pradesh",Marketing
64f1e020e4b0c7662b3a3511,BRS ENGINEERING WORKS,"Siliguri,West Bengal",Professional & Commercial Services
64f1df43e4b0c7662b3a34e3,MONTBRAY SKINCARE PRIVATE LIMITED,"South Delhi,Delhi",House-Hold Services
64f1df15e4b0c7662b3a34cc,VISHAK PROPERTY DEVELOPERS (OPC) PRIVATE LIMITED,"Kanchipuram,Tamil Nadu",Construction
64f1de71e4b0c7662b3a3498,JEECONNECT EDUCATION PRIVATE LIMITED,"Raigad,Maharashtra",Education
64f1dcc6e4b0c7662b3a3429,KAMEL TRANSPORT PRIVATE LIMITED,"Gautam Buddha Nagar,Uttar Pradesh",Transportation & Storage
64f1dcbbe4b0c7662b3a341b,V K ENTERPRISES,"Lucknow,Uttar Pradesh",Construction
64f1dbbde4b0c7662b3a33c3,HITRRIM ALLIANCE INDIA (OPC) PRIVATE LIMITED,"Ghaziabad,Uttar Pradesh",Automotive
64f1db6fe4b0c7662b3a33b4,Orderli,"Indore,Madhya Pradesh",Enterprise Software
64f42977e4b0c7662b3a8265,Gilzon,"Idukki,Kerala",
64f824c6e4b00b8c0d98e2d6,Aiolos Risk Management Services,"Mumbai,Maharashtra",Security Solutions
64f82429e4b00b8c0d98e29d,IGE IGNITE GLOBAL EDUCATION PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Education
64f8238de4b00b8c0d98e270,INNOVERA EQUIPEMNTS PRIVATE LIMITED,"Pune,Maharashtra",Professional & Commercial Services
64f82376e4b00b8c0d98e263,MEWFIN SOLUTIONS LLP,"Ludhiana,Punjab",Analytics
64f82370e4b00b8c0d98e260,TrafficMasterIndia,"Gautam Buddha Nagar,Uttar Pradesh",Social Impact
64f82276e4b00b8c0d98e202,IndustriaVerse ProMRO Solutions,"Gurugram,Haryana",Non- Renewable Energy
64f82229e4b00b8c0d98e1eb,JILO POWERS PRIVATE LIMITED,"Nashik,Maharashtra",Renewable Energy
64f821d3e4b00b8c0d98e1d1,RGV COMPLIANCE SERVICES PRIVATE LIMITED,"Dehradun,Uttarakhand",Human Resources
64ef5292e4b0c7662b39a049,Ooz,"Udhagamandalam,Tamil Nadu",Professional & Commercial Services
64ef50fbe4b0c7662b39a00d,PS ORGANIC FARMS,"Hyderabad,Telangana",Agriculture
5d5423c7e4b0d334677f5627,Cosmic Power Technology,"Hugli-Chinsurah,West Bengal",Green Technology
64ef45b5e4b0c7662b399cee,Srijan De,"Kolkata,West Bengal",
64ef4ea2e4b0c7662b399f8b,KARTHIKA CONSULTING & SOLUTIONS PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Professional & Commercial Services
64ef4c75e4b0c7662b399ea7,Zibox,"Tiruchirappalli,Tamil Nadu",Finance Technology
64ef4c4ee4b0c7662b399e96,Near To All,"Vijayawada,Andhra Pradesh",Advertising
64ef48cee4b0c7662b399dd3,Ludo Holidays Private Limited,"Ghaziabad,Uttar Pradesh",Travel & Tourism
64ef3f72e4b0c7662b399ac3,SNAZZY FASHION,"Sathyamangalam,Tamil Nadu",Marketing
64f87100e4b00b8c0d98fe8c,VEDICARE REJUVENATE LIFE AYURVEDA PRIVATE LIMITED,"Thane,Maharashtra",Healthcare & Lifesciences
64f870dee4b00b8c0d98fe7e,B EDEPT VENTURES PRIVATE LIMITED,"Bengaluru Rural,Karnataka",Education
64f87029e4b00b8c0d98fe3a,BMB FOAM PRODUCTS INDUSTRY,"Dibrugarh,Assam",Textiles & Apparel
64f86fade4b00b8c0d98fe08,VISTARA TAX AI SOLUTIONS PRIVATE LIMITED,"Coimbatore,Tamil Nadu",Professional & Commercial Services
64f86f21e4b00b8c0d98fdf4,VALUE ADDICT DIGIMEDIA PRIVATE LIMITED,"Varanasi,Uttar Pradesh",Telecommunication & Networking
64f86e0ee4b00b8c0d98fdb5,Anikya Skincare Pvt Ltd,"Mangaluru,Karnataka",Healthcare & Lifesciences
64f86ccae4b00b8c0d98fd72,ZOWTA WELLNESS PRIVATE LIMITED,",Rajasthan",
64f86b2ae4b00b8c0d98fd13,ASTITVA PLANNERS PRIVATE LIMITED,"Udaipur,Rajasthan",Textiles & Apparel
64f86a7fe4b00b8c0d98fce2,TYKEKART TECHNOLOGIES PRIVATE LIMITED,"Ambala,Haryana",Pets & Animals
64f039c8e4b0c7662b39c7e7,NEXT EDGE CIVIC TECH PRIVATE LIMITED,"Pune,Maharashtra",IT Services
64f03924e4b0c7662b39c7a1,JD POLYMERS PACKAGING SOLUTIONS PRIVATELIMITED,"Bengaluru,Karnataka",Agriculture
64f03791e4b0c7662b39c70d,PRISHSOFT CONSULTANCY INDIA PRIVATE LIMITED,",Maharashtra",
64f03779e4b0c7662b39c705,NATIVE TASTE PRIVATE LIMITED,"Alwar,Rajasthan",Food & Beverages
64f036bfe4b0c7662b39c6b8,KONY INDUSTRIES,"Ahmedabad,Gujarat",Automotive
64f0367ce4b0c7662b39c69f,Algabay AI Private Limited,"Bengaluru,Karnataka",Finance Technology
64f0367ae4b0c7662b39c69c,PARKHI GYPSUM PRIVATE LIMITED,"Pune,Maharashtra",Construction
64f03438e4b0c7662b39c595,SAVIRA VENTURES PRIVATE LIMITED,"East Delhi,Delhi",Food & Beverages
64f03365e4b0c7662b39c531,Adrianvala &amp; Co.,"Bengaluru,Karnataka",Other Specialty Retailers
64eef849e4b0c7662b397f40,Yatheendra Nath Reddy Devasani,"Proddatur,Andhra Pradesh",
64eef93ae4b0c7662b397f9c,H AND B CONSULTANTS,"Pilibhit,Uttar Pradesh",Construction
64eef933e4b0c7662b397f93,SM JET POWER SERVICES PRIVATE LIMITED,"Thoothukudi,Tamil Nadu",Professional & Commercial Services
64eef8fce4b0c7662b397f89,indigenous farm tech,"Nellore,Andhra Pradesh",Agriculture
64eef694e4b0c7662b397e78,SolEra Energy pvt ltd,"Pune,Maharashtra",Renewable Energy
64eef5e7e4b0c7662b397e41,VRSapients Cloud Accounting Services LLP,",Gujarat",
64eef3bae4b0c7662b397d2f,AJAX (Re-Pure),"Chittorgarh,Rajasthan",Technology Hardware
6069df9ce4b0729936bceac6,Abhimanyu Goyal,"Patiala,Punjab",
64eef319e4b0c7662b397ce7,SHASTIVEL INNOVATION PRIVATE LIMITED,"Coimbatore,Tamil Nadu",Textiles & Apparel
64eeab26e4b0c7662b396ab6,FARAK BUSILINK PRIVATE LIMITED,",Maharashtra",
64ee94c8e4b0c7662b3969b8,LuxUnlock Private Villa Experiences,"Chennai,Tamil Nadu",Travel & Tourism
64ee7cc0e4b0c7662b396931,Blem CRM,"Brahmapur,Odisha",Enterprise Software
64ee6523e4b0c7662b396828,MAULI ENTERPRISES,"Kalyan-Dombivali,Maharashtra",Enterprise Software
64ee5313e4b0c7662b3967db,ALLIANCE SOLUTION GROUP,"Rourkela,Odisha",Construction
64ee4d70e4b0c7662b396771,Tassels Banaras,"Noida,Uttar Pradesh",Textiles & Apparel
64ee4b47e4b0c7662b39675e,miss footwear,"Kolkata,West Bengal",Fashion
64ee466ce4b0c7662b3966fc,AVINYA AUTOMOTIVE PRIVATE LIMITED,",Uttarakhand",
64ee400de4b0c7662b39667f,Rh secure Services Private Limited,"South West Delhi,Delhi",Security Solutions
64ee0a37e4b0380294dbce9c,WEARNXTFASHION PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Fashion
64ee0527e4b0380294dbcdc8,pruthvi infosys,"Ahmedabad,Gujarat",Telecommunication & Networking
64ee04a8e4b0380294dbcd9a,Gyaan Factory,"Mangaluru,Karnataka",Education
64edff71e4b0380294dbcc58,ASPRUHA ENGINEERING PRIVATE LIMITED,"Khordha,Odisha",Technology Hardware
64edfefee4b0380294dbcc42,TLGS CONSULTING GROUP PRIVATE LIMITED,",Delhi",
64edfc15e4b0380294dbcba5,MONAJ INFRA PROJECT  LLP,"Indore,Madhya Pradesh",Construction
64edfa9de4b0380294dbcb68,MUTHUZ ENERGY SERVICES LLP,"Adilabad,Telangana",Professional & Commercial Services
64edf9c1e4b0380294dbcb21,TOOFAN,"Chennai,Tamil Nadu",Education
64edf8aae4b0380294dbcad0,SHANROHI TECHNOLOGIES PRIVATE LIMITED,",Telangana",
64eed71ee4b0c7662b397281,SUSHILA AGROFERT,"Kolhapur,Maharashtra",Agriculture
64eed338e4b0c7662b397167,CLOUD CUISINES PRIVATE LIMITED,"Pune,Maharashtra",Food & Beverages
64eed2c5e4b0c7662b397135,Ardra Lab,"Vadodara,Gujarat",Agriculture
64eed1c8e4b0c7662b397102,FINWEAL MANAGEMENT SERVICES PRIVATE LIMITED,"Nashik,Maharashtra",Finance Technology
64eece7be4b0c7662b397013,YOL HAPPINESS FOUNDATION,",Delhi",
64eeccbde4b0c7662b396f95,Vishwajit Raj,"Sitamarhi,Bihar",
64eecdb9e4b0c7662b396fe5,STAPES MEDICAL SYSTEMS LLP,"Mohali,Punjab",Healthcare & Lifesciences
64eecd91e4b0c7662b396fdb,Big Brains,"Nagpur,Maharashtra",Education
64eeca95e4b0c7662b396f23,SERRATA ESSENTIALS PRIVATE LIMITED,"Vijayawada,Andhra Pradesh",Healthcare & Lifesciences
64edeb94e4b0380294dbc7bf,SRI HARI HR SOLUTIONS PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Human Resources
64edea15e4b0380294dbc70e,INDOMITABLE ARROWS PRIVATE LIMITED,",Maharashtra",
64ede6f2e4b0380294dbc5ec,ARA Lumber LLP,"Raipur,Chhattisgarh",Construction
64ede6cce4b0380294dbc5e1,Narayana Pathology,"Kanpur Dehat,Uttar Pradesh",Healthcare & Lifesciences
64ede63de4b0380294dbc5aa,ROOTS AND WINGS INFRA LLP,"Mumbai,Maharashtra",Real Estate
64ede5c3e4b0380294dbc577,Shalan Manufacturing Solutions,"Navi Mumbai,Maharashtra",Chemicals
64ede588e4b0380294dbc564,Sri Chakra Techno Services,"Ranga Reddy,Telangana",Technology Hardware
64ede565e4b0380294dbc558,Qalaai online service private limited,"Patna,Bihar",Marketing
64ede1fee4b0380294dbc439,PurePath,"Nashik,Maharashtra",Logistics
64f080f7e4b0c7662b39e50c,ONE24 SERVICES LLP,",Delhi",
64f0804ae4b0c7662b39e4b9,J N Renewable,"Surat,Gujarat",Renewable Energy
64f07fdde4b0c7662b39e489,JEWEL ACC,"Rajkot,Gujarat",Enterprise Software
64f07f75e4b0c7662b39e46d,GROVER BEAUTY PARLOUR JHANSA,"Kurukshetra,Haryana",Fashion
64f07ebae4b0c7662b39e3ee,PREGY ASSOCIATES LLP,",Tamil Nadu",
64f07e4de4b0c7662b39e3ad,HYPERCODE SOLUTIONS,"Erode,Tamil Nadu",IT Services
5c3b8221e4b0ba900e0665a2,Kelvin Varghees,"Thiruvananthapuram,Kerala",Other Specialty Retailers
5b1f43d6e4b04f0864e213f7,UPMARKING SOLUTIONS PRIVATE LIMITED,"Ghaziabad,Uttar Pradesh",Marketing
64f07bf7e4b0c7662b39e2ef,EduGeist Private Limited,"Aurangabad,Maharashtra",Education
64eedea5e4b0c7662b397572,SkillForge,"Bengaluru,Karnataka",Education
64eedb04e4b0c7662b397451,TECHNOGEARS ENGINEERING SOLUTIONS PRIVATE LIMITED,"South Delhi,Delhi",Construction
64eeda78e4b0c7662b39741d,CultNerds IT Solutions Pvt Ltd,"Hyderabad,Telangana",IT Services
64eeda4be4b0c7662b3973fb,MY NEEDS,"Kochi,Kerala",Social Network
64eed88ae4b0c7662b39731c,WATER DNA PVT LTD,"Chennai,Tamil Nadu",Waste Management
64eed889e4b0c7662b397319,no cut delivery,"Jodhpur,Rajasthan",Enterprise Software
64eed825e4b0c7662b3972fb,SANWALIYA SETH INFRATECH PRIVATE LIMITED,"Ajmer,Rajasthan",Construction
64eed80ce4b0c7662b3972eb,à¤¶à¥à¤µà¥à¤¤ à¤à¤à¤à¤¾  dairy,"Aurangabad,Maharashtra",Food & Beverages
64eed750e4b0c7662b3972a6,HSS FRESH AGRI PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Agriculture
64f0772be4b0c7662b39e117,ALLIANCE BIO FUEL,"Jamnagar,Gujarat",Renewable Energy
64f07680e4b0c7662b39e0dd,SAI THISHA INDUSTRIES PRIVATE LIMITED,",Telangana",
64f0753be4b0c7662b39e084,Electrical Goods &amp; Service,"Pali,Rajasthan",Retail
64f07477e4b0c7662b39e04b,KSD AUTOMATION PRIVATE LIMITED,"Gurugram,Haryana",Telecommunication & Networking
64f0744fe4b0c7662b39e03c,A1SPORTS TECHNOLOGIES PRIVATE LIMITED,"Visakhapatnam,Andhra Pradesh",Sports
64f07429e4b0c7662b39e01e,JRS Wealth,"Pune,Maharashtra",Finance Technology
64f07272e4b0c7662b39df6e,PS Enterprises,"Noida,Uttar Pradesh",Textiles & Apparel
64f07037e4b0c7662b39debd,SURAA,"Hyderabad,Telangana",Construction
64f06e7fe4b0c7662b39de1e,Gre Flash Card,"Karimnagar,Telangana",Education
64f1c4f8e4b0c7662b3a2ce2,AHUVAN INDUSTRIES PRIVATE LIMITED,"Ernakulam,Kerala",Chemicals
64f1c43ee4b0c7662b3a2cb4,AARAM Technologies,"Mumbai,Maharashtra",Finance Technology
64f1c39ee4b0c7662b3a2c93,LAKSHMI SUPRIYA VISIONS,"Hyderabad,Telangana",Advertising
64f1c2b4e4b0c7662b3a2c57,HARMONIC VENTURES LLP,"Ghaziabad,Uttar Pradesh",Professional & Commercial Services
64f1c28be4b0c7662b3a2c4c,9R SUSTAINABLE PRIVATE LIMITED,"Rajkot,Gujarat",Professional & Commercial Services
64f1c286e4b0c7662b3a2c49,TECHNOIS MEDIA MARKETING PRIVATE LIMITED,"Nagpur,Maharashtra",Media & Entertainment
64f1c08ee4b0c7662b3a2be5,OSNAREN PRIVATE LIMITED,"Salem,Tamil Nadu",Textiles & Apparel
64f1c088e4b0c7662b3a2bdd,KnowledgeChasers,"Gautam Buddha Nagar,Uttar Pradesh",Education
64f1bf66e4b0c7662b3a2ba2,SEANYX OVERSEAS LLP,"Kachchh,Gujarat",Agriculture
64f20bcfe4b0c7662b3a3d2c,DARSHITH-FOODS PRIVATE LIMITED,"Kanchipuram,Tamil Nadu",Food & Beverages
64f209cee4b0c7662b3a3cc9,INFILINK SOLUTIONS PRIVATE LIMITED,"Central Delhi,Delhi",Telecommunication & Networking
64f2096ee4b0c7662b3a3ca9,BUYQUA MARKETPLACE PRIVATE LIMITED,",Bihar",
64f2088ae4b0c7662b3a3c89,VKC CONSTRUCTIONS PRIVATE LIMITED,"Samastipur,Bihar",Construction
64f20760e4b0c7662b3a3c2a,BGD TECHNOLOGY PRIVATE LIMITED,"Raisen,Madhya Pradesh",Media & Entertainment
64f204d1e4b0c7662b3a3b76,THREENARI BIOCOAL INDIA PRIVATE LIMITED,"Thane,Maharashtra",Green Technology
64f20421e4b0c7662b3a3b34,PEOPLE HEALTHCARE PHARMA PRIVATE LIMITED,"Central Delhi,Delhi",Healthcare & Lifesciences
64f2006ae4b0c7662b3a3a53,TRIUMPH EDGE INNOVATION PRIVATE LIMITED,",Tamil Nadu",
64f1ff35e4b0c7662b3a3a39,Career Nexus,"Gwalior,Madhya Pradesh",IT Services
64eee688e4b0c7662b39788f,STELLARTRACK TECHNOLOGIES PRIVATE LIMITED,",West Bengal",
64eee45be4b0c7662b3977ed,ANIRO FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,"Gautam Buddha Nagar,Uttar Pradesh",Human Resources
64eee2dbe4b0c7662b39772d,Tragopanelevator,"North West Delhi,Delhi",House-Hold Services
64eee2dae4b0c7662b39772a,TexLink - (seamless Textile Connect),"Erode,Tamil Nadu",Textiles & Apparel
64eee219e4b0c7662b3976eb,FORA GROUP PRIVATE LIMITED,"Gurugram,Haryana",Transportation & Storage
64eee126e4b0c7662b397693,Radhav Rugs and Furniture LLP,"Varanasi,Uttar Pradesh",Retail
64eee0ebe4b0c7662b397682,GODS OWN GOODS LIMITED LIABILITY PARTNER SHIP,"Kollam,Kerala",Advertising
64eedff6e4b0c7662b3975d9,SKYNINJA INNOVATION PRIVATE LIMITED,"Pune,Maharashtra",Aeronautics Aerospace & Defence
64eedeffe4b0c7662b39759d,SKAY INFRATECH PRIVATE LIMITED,"Ghaziabad,Uttar Pradesh",Renewable Energy
64ee1c3ee4b0c7662b396088,CLIENTA CENTRA TECHNOLOGIES PRIVATE LIMITED,"Gurugram,Haryana",Enterprise Software
64ee1a5ce4b0c7662b39600a,APEXCARE MEDIGENIX PRIVATE LIMITED,"Lucknow,Uttar Pradesh",Healthcare & Lifesciences
64ee1723e4b0c7662b395f40,SVIB MEASUREMENT LABS LLP,"Bengaluru Urban,Karnataka",Technology Hardware
64ee14a8e4b0c7662b395e69,TOURIVIBE PRIVATE LIMITED,"Varanasi,Uttar Pradesh",Travel & Tourism
64ee142de4b0c7662b395e50,APPALUS SERVICES INDIA PRIVATE LIMITED,"Meerut,Uttar Pradesh",IT Services
64ee1401e4b0c7662b395e46,millets world life,"Nagpur,Maharashtra",Agriculture
64ee13f3e4b0c7662b395e40,RENWIK INNOVATION PRIVATE LIMITED,"Chennai,Tamil Nadu",Biotechnology
64ee1341e4b0380294dbd060,JAGADESH G BUSINESS MOVES,"Pudukkottai,Tamil Nadu",Professional & Commercial Services
64ee0bb6e4b0380294dbcf04,WORKFREAKS BUSINESS SERVICES PRIVATE LIMITED,"Chennai,Tamil Nadu",Human Resources
64f5d1dce4b02bcc4a00de8c,INTEGRATED 9AI BUSINESS SOLUTIONS PRIVATE LIMITED,"Udaipur,Rajasthan",AI
64f5d1a9e4b02bcc4a00de7f,Cynux Solutions Pvt Ltd,"Ahmedabad,Gujarat",IT Services
64f5d054e4b02bcc4a00de54,CROWDIEGO,"Bengaluru Urban,Karnataka",Marketing
64f5d04ee4b02bcc4a00de4d,TRANSLATALE BIOSYSTEMS PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Healthcare & Lifesciences
64f5cfa9e4b02bcc4a00de36,VORKIN TECHNOVATIONS PRIVATE LIMITED,",Karnataka",
64f5cf5be4b02bcc4a00de26,REEJHUL FURNITURE PRIVATE LIMITED,"Gwalior,Madhya Pradesh",Other Specialty Retailers
64f5ce71e4b02bcc4a00dde3,PAVKI MANPOWER SERVICES PRIVATE LIMITED,"Lucknow,Uttar Pradesh",Professional & Commercial Services
64f5cdb2e4b02bcc4a00ddae,RAPTURE G BIOCHEMICALS PRIVATE LIMITED,"Gaya,Bihar",Chemicals
64f5cd89e4b02bcc4a00dd99,PROLYMPUS EDUVENTURES PRIVATE LIMITED,",Odisha",
64eef2f4e4b0c7662b397cd5,MAHEN CONSULTING ENGINEERS INDIA PRIVATELIMITED,",Telangana",
64eef195e4b0c7662b397c8c,TREEWALA EARTH FOUNDATION,"Bengaluru Urban,Karnataka",Social Impact
64eef16ce4b0c7662b397c7c,Freemobill.com,"Mumbai Suburban,Maharashtra",Advertising
64eef120e4b0c7662b397c75,TAPNHOME SERVICE PRIVATE LIMITED,"Chatra,Jharkhand",House-Hold Services
64eef116e4b0c7662b397c71,Vinnovatives Vend Private Limited,"Coimbatore,Tamil Nadu",Travel & Tourism
64eef0dbe4b0c7662b397c5f,ASTROLYNC LLP,"Hyderabad,Telangana",Aeronautics Aerospace & Defence
64eef06fe4b0c7662b397c37,Diac Labs Pvt Ltd,"Bengaluru Urban,Karnataka",Internet of Things
64eee9ace4b0c7662b3979bb,DEVRAJ,"Meerut,Uttar Pradesh",
64eeecb4e4b0c7662b397b00,Yahvi Technology and Solutions Private Limited,"Bengaluru Urban,Karnataka",Enterprise Software
64ef8063e4b0c7662b39aa36,TEJPAY,"Hyderabad,Telangana",Finance Technology
64ef7d0ae4b0c7662b39a9fc,Bamboo Salt,"Agartala,Tripura",Green Technology
64ef76f3e4b0c7662b39a930,AARDHYA ENTERPRISES,"Pune,Maharashtra",Other Specialty Retailers
64ef76e8e4b0c7662b39a92d,LINXBIKE,"Chirala,Andhra Pradesh",Transportation & Storage
64ef7666e4b0c7662b39a916,RUDRA ENTERPRISES,"Yamunanagar,Haryana",Construction
64ef7218e4b0c7662b39a81b,INDOCRAFT,"Kullu,Himachal Pradesh",Social Impact
64ef7165e4b0c7662b39a7e9,RAYM Etech Private limited,"Nashik,Maharashtra",Technology Hardware
64ef7048e4b0c7662b39a7aa,Hugs and kisses,"Thanjavur,Tamil Nadu",Food & Beverages
64ef6e7be4b0c7662b39a6ec,Dhyarya Apperals - Deals with garments complete cut to pack,"Gurugram,Haryana",Textiles & Apparel
64f2e4f2e4b0c7662b3a5758,Vedi Tech Labs OPC Private Limited,"Panchkula,Haryana",Enterprise Software
64f2e4c3e4b0c7662b3a5745,Urban Phix,"Vadodara,Gujarat",Professional & Commercial Services
64f2e3f8e4b0c7662b3a570b,STAR SMPS PRIVATE LIMITED,"Sonipat,Haryana",Advertising
64f2e397e4b0c7662b3a56ed,Dant Care  Personalized Gum care,"Gurugram,Haryana",Healthcare & Lifesciences
64f2e326e4b0c7662b3a56d6,Star FFinreal Advisors Pvt Ltd,"Mumbai,Maharashtra",Analytics
64f2e2d9e4b0c7662b3a56bf,AADINATH INFOTECH,"Ahmedabad,Gujarat",Human Resources
64f2e27ae4b0c7662b3a569d,Spurce Logistics Pvt Ltd,"Hyderabad,Telangana",Logistics
